shap_avg_er_wait_minutes,shap_hospital_overall_rating,shap_MORT_30_AMI,shap_MORT_30_HF,shap_MORT_30_PN,shap_READM_30_AMI,shap_READM_30_HF,shap_OP_18b,shap_OP_22,shap_COMP_HIP_KNEE,shap_median_income,shap_poverty_rate,shap_unemployment_rate,shap_pct_uninsured,shap_pct_college_educated,shap_bed_count,shap_pct_metro,shap_pct_rural,shap_avg_rucc_score,shap_deprivation_index,shap_hospital_type,shap_hospital_ownership,shap_emergency_services,facility_id,predicted_satisfaction,actual_satisfaction,top_negative_feature,top_positive_feature
0.3928479,0.09534248,0.15029602,-0.34443393,0.014432381,0.06870849,-0.046599057,0.21276984,-0.24061441,-0.10894823,0.5800862,0.46195936,-0.024137823,-0.038822077,-0.08752074,1.700098,0.30267233,-0.010120262,0.08245615,0.031179653,0.045401767,-0.19633834,-0.02669596,74,75.99,75.38,MORT_30_HF,bed_count
-0.45907083,0.040505942,0.1547987,0.08898236,0.18887062,0.09776547,0.10604087,-0.22948727,-0.13288018,-0.21795571,0.29691848,0.3119485,0.066003226,-0.03931526,-0.13604277,2.5578415,0.1859022,0.031043876,0.06649273,-0.08124703,0.69824624,0.027873354,-0.04951074,75,76.55,80.38,avg_er_wait_minutes,bed_count
0.14748396,1.2096589,0.16139512,-0.2896773,0.10941436,0.06033506,0.028764876,0.31473136,-0.031802293,-0.10723749,0.2776718,0.21335231,0.06251726,0.13257201,-0.060774695,-0.88481224,0.14441176,0.032178055,0.06849147,-0.09752991,3.367868,-0.0057362253,-0.023402486,76,77.8,77.38,bed_count,hospital_type
0.08961941,0.35676366,0.2137516,0.27244082,-0.007804935,0.0491019,0.06432549,0.3422249,-0.069733046,-0.10697235,0.307171,0.15953484,-0.032802466,0.03832572,-0.17864008,-2.2070432,0.09039504,0.010057828,0.043578256,-0.07861565,2.6742256,0.011156767,0.019435724,77,75.03,72.88,bed_count,hospital_type
-0.29934797,-0.008784244,0.1372716,0.04987354,-0.2203114,0.07814258,0.0123353135,0.003223286,-0.19902818,-0.25610778,0.2799941,0.11580142,0.028161464,0.08232794,-0.018591484,1.4559741,0.10773664,0.0044276505,0.027399028,-0.08780243,-1.1215957,-0.36895156,-0.0025758343,78,72.77,72.88,hospital_type,bed_count
-0.34850475,-0.111723125,0.12732635,0.0496263,-0.2517891,0.06936767,0.005929612,-0.021589946,-0.20560636,-0.25464165,0.3773428,0.16871467,0.0014772306,0.09757246,-0.0033875944,1.2698143,0.096502125,-0.002232898,0.039460953,-0.061888684,-1.0243146,-0.28269613,-0.023284223,79,72.69,72.88,hospital_type,bed_count
-0.31825802,-0.10023123,0.12733999,0.04880709,-0.25289324,0.069564104,0.0074240635,0.0060811285,-0.19792561,-0.2540258,0.38502643,0.17336316,-0.009116358,0.092396654,-0.004085948,1.3321092,0.10261463,0.0046314774,0.04007986,-0.100310005,-1.0537949,-0.12916079,-0.0049574645,80,72.94,72.88,hospital_type,bed_count
-0.24184264,-0.09552295,0.14279689,0.053076804,-0.15103462,0.07305476,0.003199792,0.024671564,-0.16294134,-0.2636085,0.29097226,0.1994429,0.023783125,-0.032144982,-0.09363416,1.8231539,0.1564553,0.018161643,0.046324402,-0.08659173,0.0972687,-0.047815908,-0.02126863,81,74.73,77.0,COMP_HIP_KNEE,bed_count
1.2609823,-0.0067152227,0.15895955,0.13113321,-0.1098019,0.08180198,0.006549848,0.4347934,-0.20420687,-0.1933203,0.5756253,0.32703468,0.049991075,-0.030759027,-0.09667742,2.3120275,0.2317029,0.058501106,0.06966918,0.020805093,0.090403154,0.009527288,-0.04541743,82,78.11,82.75,OP_22,bed_count
0.4517366,-0.004900938,0.1804046,0.09443151,-0.10856393,0.08887537,0.04305049,0.28563136,-0.17972693,-0.16831706,0.6407899,0.28322104,0.06346354,-0.030579012,-0.10277881,2.1693633,0.23168898,0.015254602,0.04868123,-0.07366569,0.006471419,0.222395,-0.01592867,83,77.12,81.62,OP_22,bed_count
0.5764485,0.059980758,0.13797294,0.09495576,-0.1434903,0.09097163,0.035024256,0.40105274,-0.3124905,-0.14388855,0.4878191,0.20359308,0.038849127,-0.08604724,-0.2075247,2.2844772,0.23018196,0.019593693,0.06923185,-0.038441725,0.09625825,0.108615145,0.11698362,84,77.09,72.88,OP_22,bed_count
1.7169304,0.12254485,0.17638798,0.13608915,1.3201646,0.08379031,0.007412003,0.43957648,1.0266107,-0.13496678,1.1593965,0.59422266,0.13974063,0.13907012,0.08532971,3.4804192,0.18584397,0.0022916908,0.06723707,0.067852214,0.19390972,0.24351741,-0.019571492,85,84.21,87.88,COMP_HIP_KNEE,bed_count
-0.45370388,-0.029057698,0.14239159,0.049395926,-0.021456841,0.07465823,0.11287474,-0.2644288,0.055130545,-0.24444468,0.35874695,0.20810318,0.002082693,-0.06255335,-0.03655464,1.7887661,0.2729497,0.029043792,0.048035108,-0.01095907,-0.12547076,-0.18909582,-0.026898442,86,74.65,72.88,avg_er_wait_minutes,bed_count
0.38782445,-0.07553772,0.18473437,0.080890015,-0.13549006,0.07454754,0.034891248,0.2420891,-0.23691656,-0.19220093,0.47315872,0.310501,-0.03445642,-0.038802765,-0.14160132,1.6216345,0.19008555,0.022434456,0.064040445,-0.008606514,0.13066314,-0.23546197,-0.03500292,87,75.66,72.88,OP_22,bed_count
0.056575112,-0.029622233,0.17912407,0.0910233,-0.1164856,0.078009576,-7.3097646e-05,0.2261719,-0.28309795,-0.17767817,0.3177061,0.072192594,0.119905405,-0.20390284,-0.069332525,1.4831066,0.20090197,-0.009084464,0.061359726,-0.0074045556,0.15622292,-0.29555225,-0.033084374,88,74.79,72.88,hospital_ownership,bed_count
0.050787076,0.10656302,0.13533874,0.20453563,-0.081011266,0.068760365,0.06410381,0.29298982,-0.06395732,-0.096895434,0.25925237,0.16923536,0.07894807,-0.0040954566,-0.05734244,-1.8870399,0.12856321,0.018377757,0.047830075,-0.046751402,0.14587383,0.111351736,-0.018510591,89,72.6,72.88,bed_count,OP_18b
0.036113426,0.15861376,0.1458859,0.2537647,-0.06420068,0.07490249,0.0919761,0.2802165,-0.07077086,-0.11328143,0.25655204,0.15270619,0.043114282,-0.00043998216,-0.025944099,-1.217771,0.17388362,0.017579546,0.0667069,-0.051635824,0.04481131,0.20706952,-0.01856467,90,73.42,72.88,bed_count,OP_18b
-0.05060506,0.03258753,0.14260401,0.1549312,-0.028260207,0.09151076,0.06499476,0.09759967,-0.08220114,-0.11358124,0.2020893,0.14304596,0.044430792,-0.006686561,-0.05063345,0.19318631,0.14438698,0.024804095,0.045663156,-0.04303596,-0.7976196,-0.31332755,0.09772407,91,72.97,72.88,hospital_type,median_income
-0.19250773,0.024663484,0.15705572,0.08411141,-0.011330445,0.083175145,0.05931098,0.020212077,-0.103562504,-0.15815563,0.2411072,0.17568164,0.04410827,-0.0055122557,-0.06869935,0.61195964,0.13083783,0.024303293,0.03698275,-0.04891386,-0.9299405,-0.30220413,0.098366395,92,72.95,72.88,hospital_type,bed_count
0.05106442,0.083383165,0.119085774,0.22312638,-0.06782935,0.052837275,0.08903841,0.30203208,-0.06801067,-0.10553923,0.24262872,0.17850031,-0.013410221,0.0020902245,-0.027116591,-1.3913509,0.09962978,0.01453829,0.051156692,-0.05680283,-0.42114544,0.23231953,0.096431,93,72.66,72.88,bed_count,OP_18b
-0.071290344,0.03343072,0.12668501,0.15801379,-0.058290757,0.08494902,0.066142604,0.05222956,-0.09149726,-0.11831879,0.25248867,0.17087963,0.019044079,-0.0020782899,-0.054611642,0.17873031,0.13167179,0.022388851,0.04299931,-0.035647903,-0.7387567,0.1500534,-0.0104536405,94,73.28,72.88,hospital_type,median_income
-0.20923673,0.008570647,0.14081258,0.09381407,-0.041500855,0.08651472,0.043308683,0.012652208,-0.094917886,-0.12942484,0.28476802,0.16619302,0.05452761,-0.008016189,-0.08888636,0.37343833,0.12559548,0.029498382,0.03704719,-0.043720316,-0.7746089,0.11037567,-0.010305098,95,73.14,72.88,hospital_type,bed_count
-0.23433909,-0.052096106,0.13353337,0.046817284,-0.08951455,0.08029778,0.023514712,0.016943464,-0.16961482,-0.2530033,0.2207058,0.15486398,0.043844525,0.0006785193,-0.10094659,1.5390421,0.118970335,0.018661736,0.03273932,-0.084017664,-1.3002115,-0.22776332,0.10934641,96,73.0,72.88,hospital_type,bed_count
-0.217282,-0.046200458,0.14525016,0.05121308,-0.03247962,0.07941011,0.04078742,0.004845813,-0.14483306,-0.22521429,0.22371463,0.16474672,0.051825374,-0.033047467,-0.08249327,1.0993935,0.12917273,0.02422578,0.038106628,-0.08203609,-1.130805,-0.21802793,0.10663065,97,72.92,72.88,hospital_type,bed_count
-0.19648138,-0.0227595,0.1489102,0.078635186,-0.05909896,0.083776385,0.04212092,-0.0030187797,-0.099795334,-0.14146146,0.28598586,0.18311985,0.04813089,-0.0030880235,-0.092319116,0.5461621,0.11782923,0.02359776,0.033896416,-0.04433816,-0.9455391,0.075593345,0.089477055,98,73.12,72.88,hospital_type,bed_count
-0.17845508,-0.045934625,0.13183904,0.047162656,-0.12757203,0.07980219,0.00556948,0.021431608,-0.15094903,-0.2556868,0.22550362,0.08168227,0.037084397,-0.024546305,-0.087932155,1.5803782,0.107571356,0.01218282,0.033093084,-0.11621704,-1.3306962,-0.25636825,0.103635855,99,72.87,72.88,hospital_type,bed_count
-0.33990023,-0.1796838,-0.80999583,-0.31796327,0.1794711,-0.60810685,-0.54488367,-0.26601347,-0.2272226,-0.00038252055,-0.027194224,-0.06405194,-0.14402078,-0.18253393,-0.08852383,-2.891363,0.10022326,-0.013329394,0.11329794,-0.045606002,-0.11053795,-0.034562867,-0.026452657,100,66.44,70.88,bed_count,MORT_30_PN
0.13923046,0.073145576,-0.43249497,0.587122,-0.26761058,-0.46179673,0.053344972,0.14708845,0.15511909,0.48329878,-0.22958401,0.019684251,-0.13802128,-0.22187294,-0.21104811,-0.14991042,0.11675789,0.03535636,-6.5144646e-05,-0.06974473,-0.079413235,0.051006373,-0.02380264,101,72.55,72.5,READM_30_AMI,MORT_30_HF
-0.29568934,1.0165718,0.023357896,-0.046236765,-0.6423517,0.04243065,-0.009342474,-0.3077331,-0.09697276,-0.16742982,-0.49282953,-0.12198071,-0.20878969,-0.1764586,-0.24209642,0.86192566,0.04628658,0.024819585,0.008526748,-0.013944145,0.046912566,-0.13639587,-0.051411353,102,72.04,79.25,MORT_30_PN,hospital_overall_rating
-0.19545864,-2.4350321,-0.21139856,0.87300265,0.6124186,-0.020113816,-0.2956507,-0.2234498,0.0015682973,0.048725795,-0.17880403,-0.11657563,-0.013634199,-0.13323912,-0.10589476,-2.2290337,0.32187572,0.05776645,0.15180649,0.10435109,-0.08173437,0.13957061,-0.025957134,103,69.02,69.88,hospital_overall_rating,MORT_30_HF
0.732141,-3.6840045,0.70691717,-0.11608297,-0.085287295,0.23358172,0.51118463,0.3672322,0.18446043,0.41470698,-0.12138205,0.28383437,-0.059808128,-0.07925097,-0.12622125,-2.572666,0.51350284,0.05594146,0.22984123,-0.021161398,-0.12937517,-0.79038393,-0.024001129,104,69.4,70.38,hospital_overall_rating,avg_er_wait_minutes
-0.049459364,2.5330267,0.106362276,-0.14747225,-0.3746095,0.08266451,-0.56026614,0.06548028,-0.098601565,-0.11490118,-0.6667302,-0.15057753,-0.41505352,-0.22995852,-0.30559742,-0.45669347,-0.12611237,-0.043090932,-0.032371946,-0.07374677,0.013043104,-0.41434544,-0.061388053,105,71.45,66.12,median_income,hospital_overall_rating
-0.076119974,-2.3411946,0.10341377,-0.24303128,0.045195173,0.05607981,0.51607853,-0.12815551,-0.03268997,0.45894644,-0.30811155,-0.17605746,-0.3247122,-0.26705527,-0.2341412,1.0602854,0.15766683,0.03255859,0.07965534,-0.08648523,-0.04784783,0.049994793,-0.02967319,106,71.24,73.25,hospital_overall_rating,bed_count
-0.06026023,-2.555129,-0.32734016,0.28933933,-0.06794888,-0.16724865,0.16820222,0.12065902,-0.2400549,0.5746599,-0.16026148,-0.08763234,-0.11585663,-0.13652614,-0.12338312,-2.2603137,0.4030962,0.0059879497,0.116591215,-0.0065374505,-0.14592269,0.00025871617,-0.031482507,107,68.17,65.88,hospital_overall_rating,COMP_HIP_KNEE
0.4609593,0.48909712,0.16087714,0.42534673,0.063419685,0.06798069,0.071782514,0.43243718,-0.0769503,-0.12117408,-0.39306858,-0.22098139,0.054981846,-0.13549714,-0.09377922,0.27129135,0.044527702,-0.060310274,-0.012432701,0.11792574,2.6501853,0.8798146,-0.023441138,108,78.03,77.88,median_income,hospital_type
0.6473631,0.47590172,0.17304133,0.43504557,0.0839711,0.067804046,0.07091151,0.5041873,-0.08524625,-0.12079677,-0.39740658,-0.20509283,0.07364695,-0.14079785,-0.105081216,0.25455236,-0.0194204,-0.07395766,-0.012491243,0.12030349,2.6518254,0.97302777,-0.023420539,109,78.32,81.12,median_income,hospital_type
0.6458447,-0.051105034,0.15244853,0.14295489,-0.36962914,0.075178094,-0.013237059,0.304371,0.44670397,-0.19839904,-0.52708745,-0.1625367,-0.35768676,-0.33838007,-0.35487103,1.7658893,0.059264243,0.027004253,0.036087167,-0.24863401,0.13149291,-0.12491998,-0.016923632,110,74.0,72.88,median_income,bed_count
0.15666674,-0.055912543,0.1629371,0.08886836,-0.2561352,0.0738558,-0.059022672,0.1641898,-0.15381582,-0.2203893,-0.38423628,-0.13538331,-0.15411036,-0.16137688,-0.33109698,1.4334288,0.06840978,-0.013964533,0.068091005,-0.27739647,0.16437054,-0.39548767,0.0016107684,111,72.76,72.88,hospital_ownership,bed_count
0.41727167,-0.0834451,0.15807621,0.12847008,-0.2666173,0.074665494,-0.020527067,0.28468844,-0.12831472,-0.23312631,-0.45950186,-0.102565534,-0.17451547,-0.21029657,-0.3002202,1.6093628,0.042810414,-0.018195651,0.036551096,-0.2115884,0.14108537,-0.3050935,-0.022987567,112,73.33,72.88,median_income,bed_count
-0.027792037,-0.063454576,0.11678607,0.0846632,-0.21610853,0.071807094,-0.0076789604,0.06514371,-0.087328054,-0.27607253,-0.2695573,-0.09769356,-0.18210037,-0.22008525,-0.275261,1.4680954,0.03963747,-0.032025393,0.052519258,-0.21388361,0.11856552,-0.29444283,0.009428626,113,72.74,72.88,hospital_ownership,bed_count
0.5366103,0.038726304,0.15725212,0.111651875,0.96666193,0.08800114,-0.0025658763,0.28489062,0.36822337,-0.14299896,-0.3685386,-0.114724495,-0.25585854,-0.2641249,-0.2847589,2.4958951,0.024124334,0.00021700916,0.014505082,-0.1477089,0.1957042,0.016711779,-0.018684,114,76.67,78.5,median_income,bed_count
0.6152065,-0.050782062,0.1518143,0.1421457,-0.36942902,0.07558561,-0.019591046,0.28439048,0.40631568,-0.19871496,-0.49431962,-0.13596107,-0.32436484,-0.35010618,-0.41493118,1.7700278,0.017916033,8.352858e-06,0.03503049,-0.24816924,0.13146573,-0.13872406,-0.017968118,115,73.84,72.88,median_income,bed_count
0.018372182,-0.042065624,0.11773832,0.112877615,-0.08928392,0.07262641,0.09820387,0.04476659,-0.060161326,-0.23631705,-0.27121037,-0.0038993666,-0.19360739,-0.40562573,-0.21828333,1.9578426,0.07104695,-0.013456902,0.038354967,-0.16250744,0.1675279,-0.09693867,-0.02306642,116,73.86,72.88,pct_uninsured,bed_count
0.034008138,0.01422605,0.15684327,0.1007356,-0.49257547,0.0816638,-0.041368492,0.18413502,0.32296708,-0.15997842,-0.39311016,-0.08411807,-0.30900034,-0.2918777,-0.51026887,1.969971,0.024100596,-0.030458236,0.009219172,-0.21958911,0.07972214,0.09051651,-0.0062045692,117,73.5,72.88,pct_college_educated,bed_count
-0.06351434,-0.058688354,0.120918855,0.082113914,-0.22218339,0.072744,-0.006058858,0.021806013,-0.075708404,-0.2775763,-0.199834,-0.012011862,-0.18072577,-0.327188,-0.2892638,2.1634226,0.07427346,-0.030493572,0.029992674,-0.20186606,0.1645237,-0.1896314,-0.0205918,118,73.55,72.88,pct_uninsured,bed_count
0.0660363,0.8957868,0.08812236,-0.24415487,-0.28837025,0.063422136,0.13764982,0.090914845,0.35642704,0.2560211,-0.33356556,-0.11997077,-0.11666529,-0.29849824,-0.38917705,2.7111232,0.16694228,0.011436916,0.015571778,-0.11799084,0.3481808,0.0032020342,-0.042257182,119,76.23,76.0,pct_college_educated,bed_count
-0.15649061,-0.0723848,0.109623,0.06487051,0.14076705,0.07278079,-0.005268086,-0.008372966,-0.14088021,-0.25506997,-0.31009644,-0.046491664,-0.19687134,-0.3136183,-0.26020366,1.1853342,0.11141247,0.03055786,0.04595667,-0.24218506,0.22868444,-0.2687637,-0.011459787,120,72.68,72.88,pct_uninsured,bed_count
0.12094685,0.008551269,0.11550466,0.117995836,0.98027116,0.07226182,0.007892108,0.13855492,0.2661439,-0.1624068,-0.2833584,-0.028723426,-0.2767735,-0.3497292,-0.26627633,2.8370256,0.050896253,-0.001386679,-0.0027927125,-0.15122932,0.17772469,0.09478549,-0.0093904715,121,76.43,79.38,pct_uninsured,bed_count
0.02925747,-0.06642142,0.10185622,0.43541732,-0.27707988,0.045689557,-0.26431525,0.06252898,-0.11232658,-0.20805544,-0.27407855,-0.07647318,-0.19243303,-0.39577234,-0.20642136,2.0012405,0.09099088,-0.0472489,0.0005655658,-0.2051503,0.3402658,-0.28439772,-0.035455383,122,73.44,72.88,pct_uninsured,bed_count
0.1599104,0.2910836,0.112677366,0.2985251,-0.01875435,0.07907398,0.061160363,0.2992663,-0.010672026,-0.13001584,-0.15722655,-0.013022789,-0.122363895,-0.121889144,-0.12165631,-0.7319417,0.11225516,-0.015441062,0.032120742,-0.060987744,-0.22113879,-0.3140241,-0.025505906,123,72.36,72.88,bed_count,OP_18b
0.075740546,0.09595932,0.09852804,0.1952478,-0.021366963,0.07613946,0.04513014,0.053704567,-0.015408362,-0.13953362,-0.17454726,-0.0389371,-0.086339466,-0.13020188,-0.1222768,0.2424429,0.061637,0.0050884676,0.031944558,-0.049322773,-0.56466585,0.13369429,0.16559558,124,72.91,72.88,hospital_type,bed_count
-0.6517207,-0.2906058,-0.52602595,-0.31102154,0.19337612,-0.3320975,0.24780044,-0.51818764,-0.15990703,-0.08469403,-0.075724244,-0.2193633,0.08426508,-0.058510162,-0.02342417,-2.4480445,-0.6639467,-0.06505408,-0.032546956,-0.13714962,-0.20841499,0.10392067,-0.009936253,125,66.79,67.75,bed_count,READM_30_HF
-0.24153756,-2.8985505,0.12800942,0.05535792,-0.3115762,-0.104255825,0.118506044,-0.27339432,-0.17380683,0.4443344,-0.1461982,-0.26798135,0.0336365,-0.26863474,-0.11455009,-2.8899386,-0.6398218,-0.15801582,-0.08319067,-0.23725337,-0.10839132,0.120292656,-0.008242447,126,64.95,64.5,hospital_overall_rating,COMP_HIP_KNEE
-0.17748497,1.472413,-0.10151143,-0.054067153,-0.21308143,-0.38370678,-0.5860729,-0.1484377,-0.46039677,-0.107581,-0.06902416,-0.24092518,0.0798439,-0.27267805,-0.06940152,-0.5904902,-0.82431793,-0.13074587,0.013706231,-0.20562562,-0.09932754,0.17681578,-0.019120116,127,69.96,69.5,pct_metro,hospital_overall_rating
-0.31432277,-3.2422886,-0.2048005,-0.054136164,0.15690802,-0.085444175,-0.22607407,-0.24051294,0.10417954,-0.109987855,-0.27263272,-0.2822507,0.077583626,-0.20973633,-0.20478016,-2.9368224,-0.5723693,-0.09239093,-0.024739744,-0.2120275,-0.08578464,0.2002632,-0.009919256,128,64.13,61.75,hospital_overall_rating,hospital_ownership
-0.46053267,-0.20993592,-1.0560755,0.10961055,-0.654771,-0.1799493,0.010967417,-0.32046458,-0.32922405,0.21381815,-0.2098013,-0.30098447,-0.041842397,-0.30786172,-0.10455571,-2.8561816,-0.78062505,-0.12605178,-0.05414591,-0.2576484,-0.2165376,-0.015573263,-0.017778926,129,64.81,58.62,bed_count,COMP_HIP_KNEE
-0.11960605,-2.8226137,-0.19458973,0.23781742,0.1870039,-0.16092491,0.38130176,-0.23858362,-0.19172989,0.38900855,-0.21924692,-0.3281197,0.057401266,-0.23217341,-0.108803876,-2.6191478,-0.69544435,-0.12253692,-0.05572366,-0.17839332,-0.13987002,0.16459402,-0.015503319,130,65.95,67.62,hospital_overall_rating,COMP_HIP_KNEE
-0.092581645,-2.7757418,0.99565667,0.26547685,-0.31079978,0.07839773,0.3966358,-0.21696185,-0.23397249,0.319461,-0.2129731,-0.2174347,0.040579144,-0.19505323,-0.09545743,-2.848845,-0.5517242,-0.105056874,-0.070803784,-0.15522186,-0.13578898,0.339805,-0.017483186,131,67.17,67.38,bed_count,MORT_30_AMI
-0.2810007,-0.21144399,-0.32900476,-0.26395726,0.1793332,-0.2563859,0.061092485,-0.29066393,-0.2715995,0.054921962,-0.10634879,-0.2317229,0.07381791,-0.071894,-0.06438053,-2.5096703,-0.7303061,-0.104527876,-0.008334728,-0.12296746,-0.2166699,0.13087058,-0.014874741,132,67.39,69.88,bed_count,MORT_30_PN
-0.256878,-3.205616,-0.4220592,-0.01177083,0.13413033,0.039476786,-0.03254017,-0.25248203,0.17011444,-0.09138228,-0.19924912,-0.24495031,0.08008763,-0.12580988,-0.1313816,-2.3974774,-0.5105,-0.0948188,-0.035643708,-0.1957631,-0.14429529,0.21878624,-0.021144278,133,65.24,64.38,hospital_overall_rating,hospital_ownership
-0.22155814,-4.150992,-0.06272573,-0.030171,0.34156257,0.06010012,0.31353483,-0.2335492,0.0798298,-0.09099689,-0.08966201,-0.20103024,0.18945703,0.058006994,-0.05258742,-2.9342256,-0.6076055,-0.09278846,-0.04120074,-0.09789234,-0.109170265,1.0877719,0.1669207,134,66.26,69.88,hospital_overall_rating,hospital_ownership
-0.27218896,1.7239759,0.17034715,-0.26046276,0.18067828,-0.16734253,0.041426744,-0.3439638,-0.32068786,0.032274615,-0.047867738,-0.20683174,0.109862134,-0.12184695,-0.019406725,-2.1557567,-0.5447117,-0.02219531,0.016751923,-0.09900037,-0.12092403,0.22470877,-0.013463884,135,70.76,69.0,bed_count,hospital_overall_rating
-0.21352656,1.6421008,-0.5321058,-0.32087877,0.13716899,-0.08388133,-0.044527527,-0.23238322,-0.36939082,-0.102349326,-0.050529607,-0.20249258,0.12320131,-0.054485403,-0.025864607,-2.477905,-0.50473607,-0.047237217,-0.010159758,-0.109055944,-0.11267788,0.030423967,-0.019178327,136,69.39,72.12,bed_count,hospital_overall_rating
-0.42263362,-3.5398777,0.048157107,-0.17732929,0.28951856,0.01062871,-0.08650615,-0.335434,-0.4832638,-0.10347028,-0.24088305,-0.27186686,0.13936019,-0.15603049,-0.12847936,-3.134398,-0.9071873,-0.10462767,-0.046474688,-0.18366206,-0.047738016,-0.28363904,-0.019756211,137,62.79,61.88,hospital_overall_rating,MORT_30_PN
-0.1975844,1.3572794,0.13575308,0.09010314,0.17645247,-0.39539748,-0.1945327,0.0037772672,-0.31274453,-0.10787419,-0.03532631,-0.2509576,0.063965395,-0.16098462,-0.054129615,-2.3819618,-0.5248266,-0.04758226,0.0116946045,-0.15019794,-0.19115472,0.16142213,-0.019746276,138,69.95,70.62,bed_count,hospital_overall_rating
-0.42595792,0.20843598,0.098824814,0.29184175,0.1565672,0.04391541,0.09697005,-0.4451202,-0.48958847,-0.12011671,-0.08140122,-0.25808504,0.086698666,-0.13608214,-0.057215348,-2.3197947,-0.9764399,-0.08800373,0.019615319,-0.15942374,-0.14563191,-0.67194843,-0.022064175,139,67.58,63.38,bed_count,MORT_30_HF
-0.21760727,0.018359233,-0.36860856,0.15686254,0.45136663,-0.090727456,0.08212686,-0.3711668,-0.20498185,-0.11168925,-0.05995456,-0.2451396,0.13694127,-0.11464283,-0.031091409,-2.560331,-0.7789694,-0.09508473,-0.0047624703,-0.14357632,-0.2567253,-0.66837645,-0.025760716,140,67.47,70.88,bed_count,MORT_30_PN
-0.1797822,-3.1003504,-0.0094268555,-0.15461303,0.19469337,-0.27957526,0.056975983,-0.28507257,0.0862394,0.39224303,-0.1390499,-0.23948003,0.058214538,-0.14950636,-0.13308118,-1.3737518,-0.64838856,-0.12766933,-0.028380152,-0.15096822,-0.061546016,0.19522595,-0.01144611,141,66.89,67.25,hospital_overall_rating,COMP_HIP_KNEE
-0.40804058,-0.033335153,-0.20515947,0.23528044,-0.23465982,-0.2337427,-0.10899285,-0.46916473,-0.35883734,-0.09151044,-0.039198443,-0.259978,0.13517919,-0.19798529,-0.10118516,-1.5986751,-0.8881673,-0.08644091,-0.010477466,-0.12865733,-0.2523629,-0.06921754,-0.017380623,142,67.55,66.88,bed_count,MORT_30_HF
-1.0351045,-0.12179059,-0.0042238547,0.09029172,-0.43955606,-0.32560486,-0.10262091,-0.67342067,-0.08532283,0.03697186,-0.16542773,-0.2823716,0.018430682,-0.24808872,-0.18398294,-2.4050906,-0.81997085,-0.1337093,-0.03436792,-0.35070685,-0.24113162,-0.07329845,-0.01841698,143,65.38,62.0,bed_count,MORT_30_HF
-0.35063282,1.7148095,-0.4471806,-0.13112046,-0.15851863,-0.15701535,-0.009638714,-0.20922525,-0.3973566,-0.12923892,0.0063586878,-0.16323008,0.11903797,-0.06732635,-0.049704652,-0.84602714,-0.76841295,-0.07056051,0.018322013,-0.11168732,-0.052156404,0.28614408,-0.016808046,144,70.98,68.25,bed_count,hospital_overall_rating
